trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1249,False,"{'a': 0.002, 'e': 0.08224933290064636}",20,6,22.920116613771555,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1250,False,"{'a': 0.002, 'e': 0.0820849986238999}",25,17,10.725254762379505,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1251,False,"{'a': 0.002, 'e': 0.08192099268725739}",25,17,15.512731244442245,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1252,False,"{'a': 0.002, 'e': 0.08175731443469485}",25,12,24.30327145560852,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1253,False,"{'a': 0.002, 'e': 0.08159396321149906}",30,23,13.057325696878657,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1254,False,"{'a': 0.002, 'e': 0.0814309383642649}",25,20,9.967677010250842,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1255,False,"{'a': 0.002, 'e': 0.08126823924089278}",25,16,15.560641034549288,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1256,False,"{'a': 0.002, 'e': 0.08110586519058599}",20,12,10.418129327453496,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1257,False,"{'a': 0.002, 'e': 0.0809438155638481}",25,19,8.577218966227152,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1258,False,"{'a': 0.002, 'e': 0.08078208971248038}",25,19,1.836747706926495,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
1259,False,"{'a': 0.002, 'e': 0.08062068698957922}",25,20,7.344091745041156,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1260,False,"{'a': 0.002, 'e': 0.08045960674953352}",20,6,14.84200661381158,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1261,False,"{'a': 0.002, 'e': 0.0802988483480221}",25,0,8.673264299446734,"{0: 22, 1: 1, 2: 2, 3: 0, 4: 0}",0
1262,False,"{'a': 0.002, 'e': 0.08013841114201113}",20,11,4.789998783267244,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1263,False,"{'a': 0.002, 'e': 0.07997829448975158}",20,13,0.7056344896466284,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
1264,False,"{'a': 0.002, 'e': 0.07981849775077662}",25,8,29.7008484392856,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1265,False,"{'a': 0.002, 'e': 0.07965902028589911}",25,14,7.980925818179424,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1266,False,"{'a': 0.002, 'e': 0.07949986145720894}",20,5,21.63287099171964,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
1267,False,"{'a': 0.002, 'e': 0.07934102062807061}",30,20,22.669071674648567,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1268,False,"{'a': 0.002, 'e': 0.07918249716312056}",25,9,-23.529154502057818,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 1}",1
1269,False,"{'a': 0.002, 'e': 0.07902429042826475}",20,9,8.556875609976363,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1270,False,"{'a': 0.002, 'e': 0.07886639979067603}",25,12,-21.7489266142548,"{0: 10, 1: 0, 2: 2, 3: 1, 4: 0}",1
1271,False,"{'a': 0.002, 'e': 0.07870882461879161}",20,3,14.039502956191436,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1272,False,"{'a': 0.002, 'e': 0.07855156428231062}",30,6,15.890504053062568,"{0: 21, 1: 1, 2: 2, 3: 0, 4: 0}",1
1273,False,"{'a': 0.002, 'e': 0.0783946181521915}",20,12,-3.9495343332442694,"{0: 7, 1: 0, 2: 0, 3: 1, 4: 0}",1
1274,False,"{'a': 0.002, 'e': 0.0782379856006495}",30,11,-8.787291319977028,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 1}",1
1275,False,"{'a': 0.002, 'e': 0.07808166600115422}",20,14,13.589621027002051,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1276,False,"{'a': 0.002, 'e': 0.07792565872842706}",25,0,15.2685829436676,"{0: 23, 1: 2, 2: 0, 3: 0, 4: 0}",0
1277,False,"{'a': 0.002, 'e': 0.07776996315843872}",30,7,-5.373226842637725,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 1}",1
1278,False,"{'a': 0.002, 'e': 0.0776145786684067}",20,11,21.659763149888864,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1279,False,"{'a': 0.002, 'e': 0.07745950463679284}",20,13,9.24950111494983,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1280,False,"{'a': 0.002, 'e': 0.07730474044330081}",25,7,8.776189557147543,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
1281,False,"{'a': 0.002, 'e': 0.07715028546887362}",20,0,31.439674990565226,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1282,False,"{'a': 0.002, 'e': 0.07699613909569118}",25,0,-11.760084283751395,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",0
1283,False,"{'a': 0.002, 'e': 0.07684230070716778}",20,6,21.37544753131188,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1284,False,"{'a': 0.002, 'e': 0.07668876968794967}",20,6,26.47429616565027,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1285,False,"{'a': 0.002, 'e': 0.07653554542391257}",30,20,16.54141335822678,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1286,False,"{'a': 0.002, 'e': 0.0763826273021592}",25,15,17.297913545543672,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1287,False,"{'a': 0.002, 'e': 0.07623001471101688}",20,16,7.959876199060943,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1288,False,"{'a': 0.002, 'e': 0.07607770704003505}",20,12,14.174873579163464,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1289,False,"{'a': 0.002, 'e': 0.07592570367998282}",20,10,17.144619171244535,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1290,False,"{'a': 0.002, 'e': 0.07577400402284654}",30,18,19.98543047111139,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1291,False,"{'a': 0.002, 'e': 0.07562260746182738}",30,13,22.72915588029739,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
1292,False,"{'a': 0.002, 'e': 0.0754715133913389}",25,12,8.906628573944916,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1293,False,"{'a': 0.002, 'e': 0.07532072120700462}",30,10,24.717248227080077,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
1294,False,"{'a': 0.002, 'e': 0.07517023030565559}",25,13,22.684161386210683,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1295,False,"{'a': 0.002, 'e': 0.075020040085328}",25,7,29.788656696537792,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1296,False,"{'a': 0.002, 'e': 0.0748701499452608}",30,24,12.866092163139243,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1297,False,"{'a': 0.002, 'e': 0.07472055928589319}",25,12,13.909769875692874,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1298,False,"{'a': 0.002, 'e': 0.07457126750886235}",20,0,19.79895063821565,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1299,False,"{'a': 0.002, 'e': 0.07442227401700098}",25,16,15.965075399857723,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1300,False,"{'a': 0.002, 'e': 0.0742735782143349}",30,17,-31.959155570245752,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 1}",1
1301,False,"{'a': 0.002, 'e': 0.07412517950608072}",25,13,10.418476300453445,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1302,False,"{'a': 0.002, 'e': 0.07397707729864339}",20,0,35.782579754516874,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1303,False,"{'a': 0.002, 'e': 0.0738292709996139}",20,4,22.753657825550658,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
1304,False,"{'a': 0.002, 'e': 0.07368176001776684}",25,16,17.417746957732444,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1305,False,"{'a': 0.002, 'e': 0.0735345437630581}",35,24,19.918378872277835,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1306,False,"{'a': 0.002, 'e': 0.07338762164662245}",20,13,13.433611384366984,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1307,False,"{'a': 0.002, 'e': 0.07324099308077124}",20,16,5.88594168824734,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1308,False,"{'a': 0.002, 'e': 0.07309465747899001}",20,14,11.56305519062191,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1309,False,"{'a': 0.002, 'e': 0.07294861425593616}",30,12,20.0091163580225,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1310,False,"{'a': 0.002, 'e': 0.07280286282743659}",20,12,14.428244920971679,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1311,False,"{'a': 0.002, 'e': 0.07265740261048541}",20,7,-1.0655432010953247,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
1312,False,"{'a': 0.002, 'e': 0.07251223302324154}",30,17,22.683880679008816,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1313,False,"{'a': 0.002, 'e': 0.07236735348502646}",20,13,13.988186649135551,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1314,False,"{'a': 0.002, 'e': 0.07222276341632179}",20,9,19.984324599245333,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1315,False,"{'a': 0.002, 'e': 0.0720784622387671}",25,9,23.268793968182962,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
1316,False,"{'a': 0.002, 'e': 0.07193444937515746}",20,10,18.456504608936598,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1317,False,"{'a': 0.002, 'e': 0.07179072424944123}",30,16,29.739170907412007,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1318,False,"{'a': 0.002, 'e': 0.07164728628671772}",20,5,26.21277539796308,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1319,False,"{'a': 0.002, 'e': 0.07150413491323489}",30,13,19.870973225834952,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1320,False,"{'a': 0.002, 'e': 0.07136126955638705}",20,14,5.227616271387117,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
1321,False,"{'a': 0.002, 'e': 0.07121868964471259}",25,16,15.293246341284782,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1322,False,"{'a': 0.002, 'e': 0.07107639460789167}",30,18,10.078976054213022,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
1323,False,"{'a': 0.002, 'e': 0.07093438387674394}",20,10,17.082045770791627,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1324,False,"{'a': 0.002, 'e': 0.07079265688322631}",25,7,32.35426260283245,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
1325,False,"{'a': 0.002, 'e': 0.0706512130604306}",25,8,-5.779811897889297,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
1326,False,"{'a': 0.002, 'e': 0.07051005184258131}",25,9,20.23129078003519,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
1327,False,"{'a': 0.002, 'e': 0.07036917266503342}",20,2,29.203331823214725,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1328,False,"{'a': 0.002, 'e': 0.07022857496427001}",30,9,36.95012197051535,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
1329,False,"{'a': 0.002, 'e': 0.0700882581779001}",20,12,14.171936564167382,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1330,False,"{'a': 0.002, 'e': 0.06994822174465636}",25,7,22.206474776092058,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1331,False,"{'a': 0.002, 'e': 0.06980846510439286}",25,16,7.0130241872079875,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1332,False,"{'a': 0.002, 'e': 0.06966898769808284}",20,9,10.552754197604925,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
1333,False,"{'a': 0.002, 'e': 0.06952978896781652}",25,12,24.93109780626476,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1334,False,"{'a': 0.002, 'e': 0.06939086835679877}",20,8,21.852686879552458,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1335,False,"{'a': 0.002, 'e': 0.06925222530934697}",20,2,31.588354342129996,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1336,False,"{'a': 0.002, 'e': 0.06911385927088874}",20,8,7.002797982439071,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1337,False,"{'a': 0.002, 'e': 0.06897576968795975}",25,10,23.54988559384801,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1338,False,"{'a': 0.002, 'e': 0.06883795600820149}",20,7,10.18301060796378,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1339,False,"{'a': 0.002, 'e': 0.06870041768035903}",20,11,17.070007851817074,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1340,False,"{'a': 0.002, 'e': 0.0685631541542789}",20,13,14.743846891211055,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1341,False,"{'a': 0.002, 'e': 0.0684261648809068}",20,13,14.412503260231606,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1342,False,"{'a': 0.002, 'e': 0.06828944931228546}",20,10,12.27047941191162,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
1343,False,"{'a': 0.002, 'e': 0.06815300690155243}",20,6,14.11072695706916,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1344,False,"{'a': 0.002, 'e': 0.06801683710293788}",20,3,28.85534702006645,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1345,False,"{'a': 0.002, 'e': 0.06788093937176241}",20,13,10.712325310294634,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1346,False,"{'a': 0.002, 'e': 0.06774531316443495}",20,12,15.520426140171514,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1347,False,"{'a': 0.002, 'e': 0.06760995793845047}",20,6,27.004490526612926,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1348,False,"{'a': 0.002, 'e': 0.06747487315238788}",30,8,32.634798263297085,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1349,False,"{'a': 0.002, 'e': 0.06734005826590789}",25,13,12.96098047759033,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1350,False,"{'a': 0.002, 'e': 0.06720551273975074}",25,15,20.35648519932859,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1351,False,"{'a': 0.002, 'e': 0.06707123603573416}",25,18,12.93135613954864,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1352,False,"{'a': 0.002, 'e': 0.06693722761675114}",25,13,23.00151935560317,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1353,False,"{'a': 0.002, 'e': 0.06680348694676784}",25,19,9.419051494772146,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1354,False,"{'a': 0.002, 'e': 0.0666700134908214}",25,12,16.13632691144325,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
1355,False,"{'a': 0.002, 'e': 0.06653680671501781}",20,11,2.0646816572208158,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1356,False,"{'a': 0.002, 'e': 0.0664038660865298}",20,12,15.330046629137875,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1357,False,"{'a': 0.002, 'e': 0.06627119107359468}",25,9,24.185511844348635,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1358,False,"{'a': 0.002, 'e': 0.06613878114551221}",25,9,-6.248669799778448,"{0: 13, 1: 0, 2: 3, 3: 0, 4: 0}",1
1359,False,"{'a': 0.002, 'e': 0.06600663577264251}",20,9,-23.636812142156277,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
1360,False,"{'a': 0.002, 'e': 0.06587475442640392}",20,13,13.449607217623067,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1361,False,"{'a': 0.002, 'e': 0.06574313657927086}",20,10,16.730373596167368,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1362,False,"{'a': 0.002, 'e': 0.06561178170477178}",20,11,13.808663365837916,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1363,False,"{'a': 0.002, 'e': 0.06548068927748699}",20,5,24.9015608418343,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1364,False,"{'a': 0.002, 'e': 0.06534985877304662}",30,16,-14.776624217082892,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
1365,False,"{'a': 0.002, 'e': 0.06521928966812848}",30,16,29.23807093464781,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1366,False,"{'a': 0.002, 'e': 0.06508898144045597}",20,14,-30.85310832654286,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 1}",1
1367,False,"{'a': 0.002, 'e': 0.064958933568796}",25,15,18.141646649407164,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1368,False,"{'a': 0.002, 'e': 0.06482914553295693}",25,3,-4.980319599119651,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 1}",1
1369,False,"{'a': 0.002, 'e': 0.06469961681378643}",30,13,36.54699835381217,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1370,False,"{'a': 0.002, 'e': 0.06457034689316944}",25,11,25.17450911933058,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1371,False,"{'a': 0.002, 'e': 0.06444133525402612}",20,8,20.81586874953459,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1372,False,"{'a': 0.002, 'e': 0.06431258138030974}",20,13,11.417898008492802,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1373,False,"{'a': 0.002, 'e': 0.06418408475700463}",20,6,16.770728213877515,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
1374,False,"{'a': 0.002, 'e': 0.06405584487012413}",25,12,7.5998375688313935,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
1375,False,"{'a': 0.002, 'e': 0.06392786120670851}",25,20,10.142832305411275,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1376,False,"{'a': 0.002, 'e': 0.06380013325482296}",20,12,14.056415775218634,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1377,False,"{'a': 0.002, 'e': 0.0636726605035555}",35,18,12.902836597230934,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
1378,False,"{'a': 0.002, 'e': 0.06354544244301494}",25,13,22.410736189115212,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1379,False,"{'a': 0.002, 'e': 0.06341847856432889}",20,8,23.01026522276136,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1380,False,"{'a': 0.002, 'e': 0.06329176835964165}",25,16,16.154782002545158,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1381,False,"{'a': 0.002, 'e': 0.06316531132211224}",20,12,14.372054339737778,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1382,False,"{'a': 0.002, 'e': 0.06303910694591235}",25,15,21.662751667337634,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1383,False,"{'a': 0.002, 'e': 0.06291315472622427}",20,12,16.365760709898307,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1384,False,"{'a': 0.002, 'e': 0.062787454159239}",30,18,23.098022902220606,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1385,False,"{'a': 0.002, 'e': 0.06266200474215408}",25,11,27.889795498413598,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1386,False,"{'a': 0.002, 'e': 0.06253680597317168}",25,3,41.07082361691575,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1387,False,"{'a': 0.002, 'e': 0.062411857351496555}",20,10,24.05814378852506,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1388,False,"{'a': 0.002, 'e': 0.06228715837733405}",20,11,5.853153568443281,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1389,False,"{'a': 0.002, 'e': 0.0621627085518881}",25,8,20.858398521259595,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1390,False,"{'a': 0.002, 'e': 0.06203850737735924}",25,8,5.811020236840627,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
1391,False,"{'a': 0.002, 'e': 0.06191455435694261}",25,17,2.940197194831131,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1392,False,"{'a': 0.002, 'e': 0.06179084899482596}",30,19,20.228457558202223,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1393,False,"{'a': 0.002, 'e': 0.06166739079618768}",25,15,16.27718550766634,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1394,False,"{'a': 0.002, 'e': 0.061544179267194805}",25,6,23.994548213191315,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 0}",1
1395,False,"{'a': 0.002, 'e': 0.061421213915001056}",30,16,24.419616142221628,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1396,False,"{'a': 0.002, 'e': 0.06129849424774486}",25,13,22.674667498977403,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1397,False,"{'a': 0.002, 'e': 0.06117601977454739}",20,8,14.99910921278297,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
1398,False,"{'a': 0.002, 'e': 0.06105379000551059}",20,13,12.199858552996467,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1399,False,"{'a': 0.002, 'e': 0.06093180445171521}",20,13,13.674472337460895,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1400,False,"{'a': 0.002, 'e': 0.06081006262521889}",35,23,3.740891563597648,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
1401,False,"{'a': 0.002, 'e': 0.06068856403905414}",25,18,13.19209000281165,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1402,False,"{'a': 0.002, 'e': 0.06056730820722647}",25,10,24.268002953832806,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
1403,False,"{'a': 0.002, 'e': 0.060446294644712385}",20,5,9.565506902602987,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1404,False,"{'a': 0.002, 'e': 0.06032552286745747}",30,10,27.090923488592534,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
1405,False,"{'a': 0.002, 'e': 0.060204992392374465}",25,12,23.117473159281264,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1406,False,"{'a': 0.002, 'e': 0.060084702737341296}",30,17,0.5567960681573878,"{0: 12, 1: 0, 2: 0, 3: 1, 4: 0}",1
1407,False,"{'a': 0.002, 'e': 0.05996465342119919}",25,17,14.418210476977842,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1408,False,"{'a': 0.002, 'e': 0.05984484396375073}",35,20,14.810565334305771,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1409,False,"{'a': 0.002, 'e': 0.05972527388575791}",30,13,22.953369733732284,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1410,False,"{'a': 0.002, 'e': 0.05960594270894026}",30,2,47.75940598454761,"{0: 28, 1: 0, 2: 0, 3: 0, 4: 0}",1
1411,False,"{'a': 0.002, 'e': 0.059486849955972934}",30,4,29.86970578045064,"{0: 25, 1: 0, 2: 1, 3: 0, 4: 0}",1
1412,False,"{'a': 0.002, 'e': 0.05936799515048474}",30,7,22.185088474173668,"{0: 21, 1: 2, 2: 0, 3: 0, 4: 0}",1
1413,False,"{'a': 0.002, 'e': 0.05924937781705631}",20,16,7.676660243664317,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1414,False,"{'a': 0.002, 'e': 0.059130997481218146}",20,12,14.560415472548664,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1415,False,"{'a': 0.002, 'e': 0.05901285366944875}",20,15,9.44303827357502,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1416,False,"{'a': 0.002, 'e': 0.05889494590917271}",20,9,20.82974906856589,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1417,False,"{'a': 0.002, 'e': 0.05877727372875884}",20,11,15.835723325468184,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1418,False,"{'a': 0.002, 'e': 0.058659836657518255}",20,13,12.29505183280662,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1419,False,"{'a': 0.002, 'e': 0.05854263422570251}",20,9,20.09680984623931,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1420,False,"{'a': 0.002, 'e': 0.05842566596450172}",25,17,7.251719423066126,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
1421,False,"{'a': 0.002, 'e': 0.058308931406042694}",20,13,12.349674239348541,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1422,False,"{'a': 0.002, 'e': 0.05819243008338704}",20,13,12.65890937336456,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1423,False,"{'a': 0.002, 'e': 0.0580761615305293}",25,14,21.534795546393774,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1424,False,"{'a': 0.002, 'e': 0.05796012528239512}",25,14,23.762758764870323,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1425,False,"{'a': 0.002, 'e': 0.05784432087483936}",25,11,-19.547311179050553,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
1426,False,"{'a': 0.002, 'e': 0.05772874784464422}",30,16,-21.653602429699752,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 1}",1
1427,False,"{'a': 0.002, 'e': 0.057613405729517425}",25,20,8.709693768500543,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1428,False,"{'a': 0.002, 'e': 0.05749829406809037}",25,14,-44.738321303400795,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 1}",1
1429,False,"{'a': 0.002, 'e': 0.057383412399916255}",20,2,26.77317692399272,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1430,False,"{'a': 0.002, 'e': 0.057268760265468246}",25,11,12.469536634882862,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1431,False,"{'a': 0.002, 'e': 0.057154337206137655}",30,20,21.859183526457905,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
